"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"954"	"MEG_3996"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MMR"
"955"	"MEG_681"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEE"
"956"	"MEG_6133"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"957"	"MEG_3281"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HUGA"
"958"	"MEG_2054"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPD"
"959"	"MEG_1415"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"960"	"MEG_4046"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHH"
"961"	"MEG_6153"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"RUVB"
"962"	"MEG_2891"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPC"
"963"	"MEG_3093"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"964"	"MEG_2357"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"965"	"MEG_4917"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"966"	"MEG_7592"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"
"967"	"MEG_1761"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"968"	"MEG_307"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"969"	"MEG_1831"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"970"	"MEG_5857"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACZ"
"971"	"MEG_5505"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"972"	"MEG_5273"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"973"	"MEG_761"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"974"	"MEG_680"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADED"
"975"	"MEG_3579"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"976"	"MEG_4536"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"977"	"MEG_7398"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"
"978"	"MEG_3937"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXX"
"979"	"MEG_3736"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDFA"
"980"	"MEG_103"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"981"	"MEG_1240"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"982"	"MEG_6025"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"983"	"MEG_1234"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BJP1"
"984"	"MEG_7715"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"985"	"MEG_1146"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"ARSB"
"986"	"MEG_7419"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"987"	"MEG_5270"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"988"	"MEG_5956"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"989"	"MEG_7587"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANXYE"
"990"	"MEG_3890"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERT"
"991"	"MEG_6616"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"992"	"MEG_7517"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"
"993"	"MEG_5755"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENI"
"994"	"MEG_2846"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMT"
"995"	"MEG_4598"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"996"	"MEG_1032"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"997"	"MEG_5740"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"998"	"MEG_6571"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"SRT"
"999"	"MEG_1144"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSA"
"1000"	"MEG_5757"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"1001"	"MEG_7018"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"1002"	"MEG_5326"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"1003"	"MEG_1562"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"1004"	"MEG_5201"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1005"	"MEG_4724"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1006"	"MEG_4808"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1007"	"MEG_4637"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1008"	"MEG_3256"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"HEFA"
"1009"	"MEG_174"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1010"	"MEG_4632"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1011"	"MEG_6977"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET35"
"1012"	"MEG_2039"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPB"
"1013"	"MEG_5982"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"1014"	"MEG_5142"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1015"	"MEG_5349"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"1016"	"MEG_2454"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"CUTA"
"1017"	"MEG_5203"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1018"	"MEG_2503"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"1019"	"MEG_7290"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"TTGC"
"1020"	"MEG_3620"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUG"
"1021"	"MEG_1643"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"CEOA"
"1022"	"MEG_7091"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETK"
"1023"	"MEG_4794"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1024"	"MEG_63"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"1025"	"MEG_418"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"1026"	"MEG_4408"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1027"	"MEG_7303"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"1028"	"MEG_769"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1029"	"MEG_6933"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"1030"	"MEG_804"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1031"	"MEG_3434"	"Drugs"	"Rifampin"	"Monooxygenase"	"IRI"
"1032"	"MEG_294"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1033"	"MEG_4280"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OMP36|RequiresSNPConfirmation"
"1034"	"MEG_810"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1035"	"MEG_4323"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"1036"	"MEG_584"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"1037"	"MEG_6957"	"Metals"	"Tellurium_resistance"	"Tellurium_resistance_protein"	"TERC"
"1038"	"MEG_3136"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GIL"
"1039"	"MEG_271"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1040"	"MEG_3282"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HUGA"
"1041"	"MEG_7377"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"1042"	"MEG_3270"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_regulator"	"HMRR"
"1043"	"MEG_4781"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1044"	"MEG_4007"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"MODB"
"1045"	"MEG_7799"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEV"
"1046"	"MEG_3725"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"1047"	"MEG_6271"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"1048"	"MEG_841"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1049"	"MEG_527"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"1050"	"MEG_2579"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRG"
"1051"	"MEG_5377"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"1052"	"MEG_4559"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1053"	"MEG_7425"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"1054"	"MEG_4266"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"1055"	"MEG_5107"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1056"	"MEG_6655"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"TEHA"
"1057"	"MEG_5662"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"1058"	"MEG_1105"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"AQU"
"1059"	"MEG_6646"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TBTB"
"1060"	"MEG_154"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1061"	"MEG_7614"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANYG"
"1062"	"MEG_2664"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"1063"	"MEG_1711"	"Metals"	"Chromium_resistance"	"Chromium_resistance_protein"	"CHRB1"
"1064"	"MEG_3447"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"KDEA"
"1065"	"MEG_4541"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1066"	"MEG_4679"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1067"	"MEG_2168"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"1068"	"MEG_868"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1069"	"MEG_3407"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"1070"	"MEG_2647"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFRIII|RequiresSNPConfirmation"
"1071"	"MEG_3998"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"MNTH"
"1072"	"MEG_3782"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"1073"	"MEG_1382"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"1074"	"MEG_2363"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"1075"	"MEG_3382"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"1076"	"MEG_74"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1077"	"MEG_1323"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"1078"	"MEG_5781"	"Drugs"	"Phenicol"	"Phenicol-resistant_23S_rRNA_mutation"	"PH23S|RequiresSNPConfirmation"
"1079"	"MEG_1700"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CGB"
"1080"	"MEG_5556"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"1081"	"MEG_3723"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"1082"	"MEG_3845"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERA"
"1083"	"MEG_4767"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1084"	"MEG_5278"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"1085"	"MEG_6637"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"1086"	"MEG_456"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"1087"	"MEG_945"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1088"	"MEG_975"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1089"	"MEG_4818"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1090"	"MEG_1252"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"1091"	"MEG_1522"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"1092"	"MEG_3686"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"1093"	"MEG_7543"	"Drugs"	"Glycopeptides"	"VanG-type_accessory_protein"	"VANWG"
"1094"	"MEG_134"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1095"	"MEG_2996"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"1096"	"MEG_797"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1097"	"MEG_1486"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CADD"
"1098"	"MEG_314"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1099"	"MEG_4211"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_MFS_efflux_pumps"	"NORBD"
"1100"	"MEG_6088"	"Drugs"	"Rifampin"	"Rifampin_phosphotransferase"	"RPH"
"1101"	"MEG_277"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1102"	"MEG_1726"	"Drugs"	"Multi-drug_resistance"	"MDR_23S_ribosomal_RNA_methyltransferase"	"CLBA"
"1103"	"MEG_4283"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OMP37"
"1104"	"MEG_4076"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"MTRA"
"1105"	"MEG_3883"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR"
"1106"	"MEG_2092"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CORD"
"1107"	"MEG_3141"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"GLPF"
"1108"	"MEG_2473"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CZCR"
"1109"	"MEG_7476"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"
"1110"	"MEG_3292"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"ICR"
"1111"	"MEG_3762"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDTM"
"1112"	"MEG_1069"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"1113"	"MEG_2873"	"Biocides"	"Phenolic_compound_resistance"	"Triclosan-resistant_mutation"	"FABG|RequiresSNPConfirmation"
"1114"	"MEG_4346"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"1115"	"MEG_31"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"1116"	"MEG_5359"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"1117"	"MEG_3442"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"KAMB"
"1118"	"MEG_5338"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"1119"	"MEG_3395"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"1120"	"MEG_4057"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"MPRFD|RequiresSNPConfirmation"
"1121"	"MEG_1568"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"1122"	"MEG_910"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"1123"	"MEG_3757"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MDTJ"
"1124"	"MEG_6164"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"1125"	"MEG_4771"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1126"	"MEG_636"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"1127"	"MEG_1039"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"1128"	"MEG_4347"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"1129"	"MEG_79"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1130"	"MEG_4666"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1131"	"MEG_6975"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET33"
"1132"	"MEG_7"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"1133"	"MEG_4071"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRC"
"1134"	"MEG_5867"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"
"1135"	"MEG_3258"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HERA"
"1136"	"MEG_1896"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"1137"	"MEG_7524"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANTC"
"1138"	"MEG_299"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"1139"	"MEG_4068"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"
"1140"	"MEG_5291"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"1141"	"MEG_6983"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET38"
"1142"	"MEG_376"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"
"1143"	"MEG_2114"	"Drugs"	"Phenicol"	"Chloramphenicol_phosphotransferase"	"CPT"
"1144"	"MEG_1267"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"1145"	"MEG_3167"	"Metals"	"Gold_resistance"	"Gold_resistance_regulator"	"GOLS"
"1146"	"MEG_3935"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"MEXV"
"1147"	"MEG_1057"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"1148"	"MEG_604"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"1149"	"MEG_7422"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"1150"	"MEG_6915"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"1151"	"MEG_1479"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"BSU"
"1152"	"MEG_4427"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1153"	"MEG_6054"	"Drugs"	"Rifampin"	"Rifampin_glycosyltransferase"	"RGT"
"1154"	"MEG_7531"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANTG"
"1155"	"MEG_6554"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"SPM"
"1156"	"MEG_7135"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"1157"	"MEG_1174"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSRM"
"1158"	"MEG_7287"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"TTGA"
"1159"	"MEG_7057"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETC"
"1160"	"MEG_3"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"1161"	"MEG_1205"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BCII"
"1162"	"MEG_677"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEA"
"1163"	"MEG_4043"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHE"
"1164"	"MEG_7461"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANRB"
"1165"	"MEG_7146"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"1166"	"MEG_4557"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1167"	"MEG_4049"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHK"
"1168"	"MEG_690"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEI"
"1169"	"MEG_2236"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"1170"	"MEG_720"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"ALI"
"1171"	"MEG_3451"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"KHM"
"1172"	"MEG_3819"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"1173"	"MEG_7855"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUA"
"1174"	"MEG_2988"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"1175"	"MEG_2144"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"1176"	"MEG_6350"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"1177"	"MEG_2520"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"1178"	"MEG_6578"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_SMR_efflux_pump"	"SUGE"
"1179"	"MEG_4132"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Isoniazid-resistant_mutant"	"NDH|RequiresSNPConfirmation"
"1180"	"MEG_3859"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERC"
"1181"	"MEG_464"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"1182"	"MEG_7040"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"1183"	"MEG_2855"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"
"1184"	"MEG_6596"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"1185"	"MEG_1652"	"Biocides"	"Biguanide_resistance"	"Biguanide_cation_efflux"	"CEPAB"
"1186"	"MEG_1195"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAES"
"1187"	"MEG_4106"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"MYRA"
"1188"	"MEG_3397"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"1189"	"MEG_2833"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"
"1190"	"MEG_377"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"
"1191"	"MEG_3164"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"1192"	"MEG_5222"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"1193"	"MEG_1202"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BCII"
"1194"	"MEG_1951"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"1195"	"MEG_3373"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"1196"	"MEG_7623"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATC"
"1197"	"MEG_2278"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"1198"	"MEG_6406"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"1199"	"MEG_3285"	"Metals"	"Nickel_resistance"	"Nickel_resistance_protein"	"HUPN"
"1200"	"MEG_6597"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"1201"	"MEG_3156"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"1202"	"MEG_1725"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CKO"
